"Cikkszám";"Termék Név";"Nettó Ár";"Bruttó Ár"
"504925";"MOTORKONSOLE 42 M.KR.1013";"18000";"22860"
"501080";"MOTORKONSOLE 42 M.KR.3000";"18677.16535433071";"23720"
"518507";"MOTORKONSOLE 42 M.KR.3000";"15409.44881889764";"19570"
"504926";"MOTORKONSOLE 42 O.KR.1013";"14188.97637795276";"18020"
"501079";"MOTORKONSOLE 42 O.KR.3000";"14488.18897637795";"18400"
"518508";"MOTORKONSOLE 42 O.KR.3000";"9921.259842519685";"12600"
"501668";"MOTORKONSOLE B        NLFB";"11614.17322834646";"14750"
"344425";"MOTORKONSOLE B    (501098)";"17448.81889763779";"22160"
"500983";"MOTORKONSOLE B   (501045)";"12606.29921259843";"16010"
"501887";"MOTORKONSOLE B   (501045)";"11968.50393700787";"15200"
"500093";"MOTORKONSOLE B   (501090)";"11614.17322834646";"14750"
"500582";"MOTORKONSOLE B   (501090)";"12283.46456692913";"15600"
"500591";"MOTORKONSOLE B   (501091)";"17448.81889763779";"22160"
"500915";"MOTORKONSOLE B   (501094)";"11614.17322834646";"14750"
"501022";"MOTORKONSOLE B   (501094)";"12283.46456692913";"15600"
"501023";"MOTORKONSOLE B   (501095)";"17039.37007874016";"21640"
"500146";"MOTORKONSOLE B   (501099)";"11614.17322834646";"14750"
"501017";"MOTORKONSOLE B   (504913)";"16976.37795275591";"21560"
"501026";"MOTORKONSOLE B   (504913)";"17039.37007874016";"21640"
"501050";"MOTORKONSOLE B   (504913)";"17039.37007874016";"21640"
"504932";"MOTORKONSOLE B   (504913)";"17291.33858267717";"21960"
"501016";"MOTORKONSOLE B   (504914)";"12283.46456692913";"15600"
"500466";"MOTORKONSOLE B   (504914)";"11614.17322834646";"14750"
"501088";"MOTORKONSOLE B   (504914)";"11724.4094488189";"14890"
"501480";"MOTORKONSOLE B   (504914)";"11614.17322834646";"14750"
"501532";"MOTORKONSOLE B   (504914)";"10913.38582677165";"13860"
"500639";"MOTORKONSOLE B (501098)";"17448.81889763779";"22160"
"501089";"MOTORKONSOLE B (504913)";"15417.32283464567";"19580"
"329806";"MOTORKONSOLE B 48 8MM";"13551.1811023622";"17210"
"504914";"MOTORKONSOLE B 504913";"16133.85826771654";"20490"
"501091";"MOTORKONSOLE B M.KR. 1013";"16519.68503937008";"20980"
"504913";"MOTORKONSOLE B M.KR. 3000";"11433.07086614173";"14520"
"501084";"MOTORKONSOLE B M.KR. 7035";"16740.15748031496";"21260"
"501072";"MOTORKONSOLE B M.KR. 9005";"17039.37007874016";"21640"
"515804";"MOTORKONSOLE B M.KR. 9010";"14858.26771653543";"18870"
"501090";"MOTORKONSOLE B O.KR R1013";"11866.14173228346";"15070"
"503988";"MOTORKONSOLE B O.KR. 1018";"11188.97637795276";"14210"
"501094";"MOTORKONSOLE B O.KR. 6018";"11724.4094488189";"14890"
"501083";"MOTORKONSOLE B O.KR. 7035";"11929.13385826772";"15150"
"501071";"MOTORKONSOLE B O.KR. 9005";"12283.46456692913";"15600"
"515803";"MOTORKONSOLE B O.KR. 9010";"11755.90551181102";"14930"
"501045";"MOTORKONSOLE B O.KR. GOLD";"13094.48818897638";"16630"
"416351";"MOTORKONSOLE B&S";"35897.63779527559";"45590"
"344426";"MOTORKONSOLE E    (501097)";"17448.81889763779";"22160"
"500062";"MOTORKONSOLE E   (501096)";"4527.55905511811";"5750"
"500311";"MOTORKONSOLE E   (501096)";"10582.67716535433";"13440"
"501002";"MOTORKONSOLE E   (501097)";"16204.72440944882";"20580"
"501097";"MOTORKONSOLE E M.KR. 1004";"15259.84251968504";"19380"
"501004";"MOTORKONSOLE E M.KR. 1013";"16204.72440944882";"20580"
"501096";"MOTORKONSOLE E O.KR. 1004";"10944.88188976378";"13900"
"500104";"MOTORKONSOLE E O.KR. 1013";"10582.67716535433";"13440"
"329555";"MOTORKONSOLE F300     NLFB";"4157.48031496063";"5280"
"347468";"MOTORKONSOLE GENIETET";"86.61417322834646";"110"
"509685";"MOTORKONSOLE GESCHW.";"3275.590551181102";"4160"
"516512";"MOTORKONSOLE R9005";"2708.661417322834";"3440"
"47347301";"MOTORKONSOLE R9005";"15897.63779527559";"20190"
"506358";"MOTORKONSOLE TOP";"6944.881889763779";"8820"
"410379";"MOTORKONSOLE TSL2000W";"8960.629921259842";"11380"
"511428";"MOTORKONSOLEN";"7094.488188976378";"9010"
"413680";"MOTORLAGERSCHILD VORNE";"4559.055118110236";"5790"
"462848";"Motorpajzs";"3614.173228346457";"4590"
"467401";"Motorpajzs szivattyú oldali HW FCS";"12118.11023622047";"15390"
"413498";"MOTORPLATTE";"9362.204724409448";"11890"
"307809";"MOTORPLATTE";"1858.267716535433";"2360"
"P113100218-01";"MOTORPLATTE  (KS1300B)";"4283.464566929134";"5440"
"303984";"MOTORPLATTE  TWS      NLFB";"10173.22834645669";"12920"
"303451";"MOTORPLATTE 4PS   TWS";"9047.24409448819";"11490"
"523267";"MOTORPLATTE GESCHW (523516)";"22133.85826771654";"28110"
"523516";"MOTORPLATTE GESCHW.";"26031.49606299213";"33060"
"413472";"MOTORPLATTE GTE 450";"3771.653543307087";"4790"
"413469";"MOTORPLATTE GTE 550";"3771.653543307087";"4790"
"SL76070800";"MOTORRIEMENSCHEIBE 526";"16141.73228346457";"20500"
"526240";"MOTORSCH.BÜGEL 48GEB.KPL";"7015.748031496063";"8910"
"526242";"MOTORSCH.BÜGEL 48GER.KPL";"5677.165354330708";"7210"
"532709";"MOTORSCHALE";"4062.992125984252";"5160"
"419250";"MOTORSCHALE";"9204.72440944882";"11690"
"523870";"MOTORSCHALTBÜGEL 38 GEBOGEN";"3354.330708661417";"4260"
"523868";"MOTORSCHALTBÜGEL 48 GEBOGEN";"3133.858267716535";"3980"
"416618";"MOTORSCHALTER";"858.267716535433";"1090"
"347702";"MOTORSCHUTZHAUBE";"5086.614173228347";"6460"
"410737";"MOTORSCHUTZSCHALTER F WT702";"75417.32283464567";"95780"
"347721";"MOTORSCHUTZTOPF";"110.2362204724409";"140"
"12723140";"MOTORSENSE 107 L-S SOLO BY AL-KO";"60511.81102362205";"76850"
"11325240";"MOTORSENSE BC 225 L";"34377.95275590551";"43660"
"419948";"MOTORTEINHEIT";"47236.22047244095";"59990"
"423002";"MOTORTEINHEIT";"44401.5748031496";"56390"
"410771";"MOTORTOPF";"9362.204724409448";"11890"
"412878";"MOTORTOPF";"8338.582677165354";"10590"
"462426";"MOTORTOPF";"4165.354330708661";"5290"
"479188";"MOTORTOPF";"8732.283464566928";"11090"
"P109300020050";"MOTORTOPF";"9763.779527559054";"12400"
"319944";"MOTORTOPF";"3614.173228346457";"4590"
"467184";"MOTORTOPF - PS 18000 SN INOX";"11582.67716535433";"14710"
"343627";"MOTORTOPF 48 ERT";"3692.913385826771";"4690"
"44193101";"MOTORTOPF AKKU MÄHER R9005";"5346.456692913386";"6790"
"44149101";"MOTORTOPF AKKU-MÄHER R9005";"9283.464566929133";"11790"
"470886";"MOTORTOPF HV ROBOLINHO";"763.779527559055";"970"
"44038501";"MOTORTOPF HV ROBOLINHO 67MM R9005";"858.267716535433";"1090"
"47088601";"MOTORTOPF HV ROBOLINHO R9005";"708.6614173228346";"900"
"341368";"MOTORTOPF KPL 3000 USA";"9425.1968503937";"11970"
"457849";"MOTORTOPF KPL ROSHOW ROBO GEN III";"27157.48031496063";"34490"
"44243101";"MOTORTOPF MOTOR ROSHOW GEN ROBO III";"2826.771653543307";"3590"
"C51711";"MOTORTOPF N.LFB.";"3637.795275590551";"4620"
"500313";"MOTORTOPF NIETZ. 1004     NLFB";"6346.456692913386";"8060"
"44110101";"MOTORTOPF ROBO GEN III R9005";"2275.590551181102";"2890"
"C300034";"MOTORTOPF SCHWARZ";"3976.377952755905";"5050"
"C300038";"MOTORTOPF SCHWARZ";"2645.669291338583";"3360"
"C51451";"MOTORTOPF SCHWARZ";"2440.944881889764";"3100"
"323209";"MOTORTOPF-NIETZ MIGROS";"3614.173228346457";"4590"
"419922";"MOTORTRÄGER";"5897.63779527559";"7490"
"B11884";"MOTORTRÄGER ACCU";"1220.472440944882";"1550"
"B14284";"MOTORTYPENSCHILD 1100W";"307.0866141732283";"390"
"416307";"MOTORVERKLEIDUNG";"40779.52755905512";"51790"
"419965";"MOTORVERKLEIDUNG KPL.";"44874.0157480315";"56990"
"419986";"MOTORVERKLEIDUNG KPL.";"43456.69291338583";"55190"
"423014";"MOTORVERKLEIDUNG KPL.";"43771.65354330709";"55590"
"415678";"MOTORWÄCHTER";"464.5669291338583";"590"
"SL00805351";"MOTORZENTRIERDORN O.SHR. +633";"18889.76377952756";"23990"
"416639";"MOTORZYLINDER KPL.";"17314.96062992126";"21990"
"700298";"MU  12        936";"220.4724409448819";"280"
"702450";"MU  4        DIN934    A2-70";"78.74015748031496";"100"
"700208";"MU 10 936 VZ";"110.2362204724409";"140"
"701134";"MU 10 DIN934 MS ERS703257";"385.8267716535433";"490"
"701956";"MU 10X1 DIN934 A3C";"535.4330708661417";"680"
"701348";"MU 12 936 VZ";"322.8346456692913";"410"
"703808";"MU 12 DIN934- 8 A3B";"307.0866141732283";"390"
"700283";"MU 12 DIN934- 8 A3C D";"110.2362204724409";"140"
"701424";"MU 12 LI DIN934- 8 VZ";"354.3307086614173";"450"
"701065";"MU 12X1,5 936 VZ";"322.8346456692913";"410"
"700112";"MU 16        DIN934- 8 ROH";"220.4724409448819";"280"
"701466";"MU 16X1,5 DIN934- 8 VZ";"582.6771653543307";"740"
"701064";"MU 18X1 936";"637.7952755905512";"810"
"700462";"MU 24        DIN934- 8 ROH";"1000";"1270"
"701346";"MU 24 DIN934- 8 VZ";"1803.149606299213";"2290"
"701441";"MU 3 DIN934- 8 VZ";"173.2283464566929";"220"
"703025";"MU 4 DIN934- 8 A3C";"31.49606299212599";"40"
"701210";"MU 4 DIN934- 8 ROH ERS702174";"267.7165354330709";"340"
"700105";"MU 4 DIN934- 8 VZ";"110.2362204724409";"140"
"703582";"MU 5 936 A2-70";"173.2283464566929";"220"
"703366";"MU 5 DIN934 CU-ZN-PB-F";"110.2362204724409";"140"
"705656";"MU 5 EN1663- 8 A3S";"267.7165354330709";"340"
"704532";"MU 6 DIN934- 8 A3B";"181.1023622047244";"230"
"700107";"MU 6 DIN934- 8 A3C";"433.0708661417323";"550"
"706161";"MU 6 EN1664- 8 A2K";"173.2283464566929";"220"
"704269";"MU 6KT  6     DIN980-V-10 A3C";"78.74015748031496";"100"
"700643";"MU 6KT  8     DIN980-V- 8 VZ";"78.74015748031496";"100"
"700983";"MU 6KT 10X1    DIN985- 8 A3C";"283.4645669291339";"360"
"700232";"MU 6KT 16      DIN985-10 VZ";"299.2125984251969";"380"
"701353";"MU 6KT 16 DIN985- 8 VZ";"1157.48031496063";"1470"
"702801";"MU 6KT 16 DIN985-10 A3C D";"110.2362204724409";"140"
"701074";"MU 6KT 20 DIN985-10 ROH";"1338.582677165354";"1700"
"705960";"MU 6KT 3 DIN985- 8 A3B";"110.2362204724409";"140"
"702700";"MU 6KT 4 DIN985 A2-70";"322.8346456692913";"410"
"705951";"MU 6KT 4 DIN985- 8 A3R";"110.2362204724409";"140"
"413981";"MU 6KT 4 DIN985- 8 VZ";"464.5669291338583";"590"
"701352";"MU 6KT 4 DIN985- 8 VZ";"173.2283464566929";"220"
"700798";"MU 6KT 6 DIN980-V- 8";"173.2283464566929";"220"
"703185";"MU 6KT 6 DIN985 A2-70";"433.0708661417323";"550"
"701998";"MU 6KT 8 DIN980-V- 8 A3C";"267.7165354330709";"340"
"701706";"MU 6KT 8 LKS DIN980-V- 8 VZ";"354.3307086614173";"450"
"701202";"MU 74361-A18- 8 A3B (M18X1,5)";"2866.141732283465";"3640"
"703683";"MU 8 936-17H A3C";"299.2125984251969";"380"
"704533";"MU 8 DIN934- 8 A3B";"307.0866141732283";"390"
"705900";"MU 8 EN1663 8 A3S";"267.7165354330709";"340"
"700725";"MU 8X1 936 VZ";"220.4724409448819";"280"
"701541";"MU B 5 DIN439-04 VZ";"267.7165354330709";"340"
"703407";"MU B 6 DIN439-04 A3C";"110.2362204724409";"140"
"702191";"MU B 6 DIN439-04 VZ";"173.2283464566929";"220"
"701012";"MU B 8 DIN439-04 VZ";"173.2283464566929";"220"
"703405";"MU B 8X1,0 DIN439-04 A3C";"755.9055118110236";"960"
"701294";"MU B10      DIN439-04 VZ";"78.74015748031496";"100"
"701267";"MU B10X1 936-17H VZ";"322.8346456692913";"410"
"701481";"MU B12 DIN439-04 A3C";"267.7165354330709";"340"
"706152";"MU B12X1,5 DIN439-04 A3B";"267.7165354330709";"340"
"701459";"MU B14X1,5 DIN439-04 VZ";"417.3228346456693";"530"
"704224";"MU B20 LI DIN439-04 A3B";"110.2362204724409";"140"
"516241";"MU BLINDNIET-VERZAHNT M10-ST VZ";"275.5905511811023";"350"
"701238";"MU FLUEG 4 VZ 315";"338.5826771653543";"430"
"700103";"MU FLUEG 5 VZ 315";"322.8346456692913";"410"
"700648";"MU FLUEG 6 VZ 315";"299.2125984251969";"380"
"703401";"MU FLUEG 8 A3C 315";"267.7165354330709";"340"
"700104";"MU FLUEG 8 VZ 315";"173.2283464566929";"220"
"700405";"MU HUT  5 DIN986- 8 VZ";"220.4724409448819";"280"
"703815";"MU HUT 10 A3B 1587";"299.2125984251969";"380"
"702929";"MU HUT 10 A3C 1587";"834.6456692913385";"1060"
"701408";"MU HUT 4 DIN986- 8 VZ";"267.7165354330709";"340"
"702931";"MU HUT 6 A3C 1587";"834.6456692913385";"1060"
"703816";"MU HUT 8 A3B 1587";"173.2283464566929";"220"
"702930";"MU HUT 8 A3C 1587";"1086.614173228347";"1380"
"703429";"MU HUT 8 DIN986- 8 A3C";"740.1574803149606";"940"
"706590";"MU HUT 8 DIN986- 8 A3R";"267.7165354330709";"340"
"701455";"MU KRON 10 935";"267.7165354330709";"340"
"700649";"MU KRON 10X1,25 935";"834.6456692913385";"1060"
"702044";"MU KRON 20 LINKS 937";"1488.188976377953";"1890"
"701411";"MU KRON 24X1,5 937";"4204.724409448819";"5340"
"701277";"MU KRON 33X1,5 937A3C";"3299.212598425197";"4190"
"413147";"MU KST";"464.5669291338583";"590"
"701583";"MU L PG 13 FS 46320";"267.7165354330709";"340"
"701581";"MU L PG 9 FS 46320";"322.8346456692913";"410"
"701085";"MU NIET 6 VZ 70808";"322.8346456692913";"410"
"701708";"MU RAEND 6 VZ 467";"267.7165354330709";"340"
"413087";"MU SBS";"464.5669291338583";"590"
"413138";"MU SBS";"314.9606299212599";"400"
"701464";"MU SETZ 6";"582.6771653543307";"740"
"701456";"MU SHWS 10 929 N ZCHNG";"173.2283464566929";"220"
"701445";"MU SHWS 16 929 N ZCHNG";"637.7952755905512";"810"
"454453";"MU SICH- BIW M 12 A2K- 8 MITTELGESICHERT";"464.5669291338583";"590"
"348988";"MU SICH- BIW M 8 A3C- 8 MITTELGESICHERT";"480.3149606299212";"610"
"461231";"MU SICH- BIW M10 A3B- 8";"385.8267716535433";"490"
"413100";"MU SKT";"307.0866141732283";"390"
"413117";"MU SKT";"228.3464566929134";"290"
"701174";"MU SKT 12 555";"173.2283464566929";"220"
"704566";"MU SKT 5 EN1661- 8 A3B";"464.5669291338583";"590"
"701133";"MU SKT 8 555 ERS D 700326";"267.7165354330709";"340"
"371580";"MU SPNDL- M16";"2370.07874015748";"3010"
"700930";"MU SPNSCHL-SP M10         1479";"2173.228346456693";"2760"
"701071";"MU SPNSCHL-SPM10 VZ ERS D 701462";"1236.220472440945";"1570"
"701072";"MU SPNSCHL-SPM12 VZ ERS D 701550";"2456.692913385827";"3120"
"500198";"MU VERBUS RIPP M10";"464.5669291338583";"590"
"513502";"MU VERBUS-TENSI W196 M 5 VZ";"385.8267716535433";"490"
"606967";"MU VERBUS-TENSI W196 M 6 A3B";"86.61417322834646";"110"
"706065";"MU VKT 4 A3B 557";"173.2283464566929";"220"
"701050";"MU VKT 5 ERS D 702759";"181.1023622047244";"230"
"705598";"MU VKT 6 562-04 A3B";"307.0866141732283";"390"
"701623";"MU VKT 6 VZ 557";"267.7165354330709";"340"
"SL77704566";"MU. 542X";"456.6929133858268";"580"
"SL0028150";"MU.3,5 BLECH PHOSPHATIERT";"385.8267716535433";"490"
"SL1184008620";"MU.F.ZUENDSCHLOSS";"3220.472440944882";"4090"
"SL2074432";"MU.FL20 ÜW.SPEZ.GWD.";"1803.149606299213";"2290"
"SL0002070018";"MU.M10 504";"1244.094488188976";"1580"
"SL469100034";"MU.M10 BUK-1 625";"377.9527559055118";"480"
"SL102352";"MU.M10X1,25 L";"1590.551181102362";"2020"
"SL102211";"MU.M10X1,25 R. ARNETOLI";"2511.811023622047";"3190"
"SL060230";"MU.M10X1,25LI. BLUE BIRD";"1645.669291338583";"2090"
"SL0021102";"MU.M10X1X21 SPN.SW21 419,424,426";"4559.055118110236";"5790"
"SL76099700";"MU.M11X17";"7000";"8890"
"SL0028136";"MU.M12X1 ÜW. FESTO";"2133.858267716535";"2710"
"SL102375";"MU.M12X1,5 L. ARNETOLI F.6900653";"2677.165354330709";"3400"
"SL060220";"MU.M12X1,5 LI. BLUE BIRD";"1582.677165354331";"2010"
"SL770923";"MU.M12X1,5 LI. F.69006546";"3692.913385826771";"4690"
"SL0002070020";"MU.M14 504";"637.7952755905512";"810"
"SL0300201401";"MU.M14 BLECH 503/508";"220.4724409448819";"280"
"SL469100178";"MU.M16 BUK-1 625";"220.4724409448819";"280"
"SL0028151";"MU.M16 FLG.";"2929.133858267716";"3720"
"SL6012857";"MU.M16L RDL.SCHUTZ.";"6881.889763779527";"8740"
"SL760003800";"MU.M4 106B";"275.5905511811023";"350"
"SL7609800";"MU.M5 526L/S";"464.5669291338583";"590"
"SL77920152097";"MU.M5 AUSF.A+B +143B+L";"275.5905511811023";"350"
"SL76162050000";"MU.M5 F.6900228";"173.2283464566929";"220"
"SL680028625";"MU.M5X12,5 FILTER";"1094.488188976378";"1390"
"SL0011282";"MU.M5X12,5 SZ.FILTER.";"1330.708661417323";"1690"
"SL001130225";"MU.M5X12HOCH HAUBENSHR.";"779.5275590551181";"990"
"SL77337176";"MU.M6 6923 +540X";"141.7322834645669";"180"
"SL76038";"MU.M6 F.6900150";"456.6929133858268";"580"
"SL76150060000";"MU.M6 F.6900228";"173.2283464566929";"220"
"SL2022260";"MU.M6 FLG.516/518";"3771.653543307087";"4790"
"SL000107";"MU.M6X7,8 27040 F.HOCH-ENTASTER-VORSATZ";"1165.354330708661";"1480"
"SL77922102101";"MU.M8 +128L+B";"708.6614173228346";"900"
"SL06083100";"MU.M8 526M-60CM";"3259.842519685039";"4140"
"SL083100";"MU.M8 526M-60CM";"3346.456692913386";"4250"
"SL77692795";"MU.M8 548RX";"503.9370078740158";"640"
"SL77701124";"MU.M8 986- 8 547RX/588RE";"700.7874015748031";"890"
"SL0094293";"MU.M8 RDL";"2826.771653543307";"3590"
"SL0028153";"MU.M8X1 RD.IN.6KT.";"4377.952755905511";"5560"
"SL0610546";"MU.M8X1,25R GLOBE MALL UA-1006";"6858.267716535433";"8710"
"301298";"MUFFE 1/2 ZOLL        NLFB";"1937.007874015748";"2460"
"SL2011129";"MUFFE 24X124 KU.";"7472.44094488189";"9490"
"SL3031327";"MUFFE 35ZNP.X59X40 KU. 522";"21732.28346456693";"27600"
"423126";"MUFFLER COMP";"28181.10236220473";"35790"
"SL271400540";"MULCHABDECKUNG 555";"4480.314960629921";"5690"
"SL251400930";"MULCHDEFLEKTOR +560";"9937.007874015748";"12620"
"SL507367101";"MULCHEINSATZ   583/589";"9047.24409448819";"11490"
"SL5800500";"MULCHEINSATZ 550HRM M.GRIFF";"19551.1811023622";"24830"
"SL5073671";"MULCHEINSATZ 583/589";"9228.346456692912";"11720"
"SL5800497";"MULCHEINSATZ M.GRIFF 546";"16299.2125984252";"20700"
"SL580049202";"MULCHEINSATZ VS. R3000";"11377.95275590551";"14450"
"SL5800492";"MULCHEINSATZ VS.ROT (FA.STAHL)";"17645.66929133858";"22410"
"SL5800498";"MULCHEINSATZ VS.ROT (FA.STAHL)";"22614.17322834646";"28720"
"461125";"MULCHFLÜGEL TRAKTOR";"6157.48031496063";"7820"
"45413302";"MULCHGEHÄUSE 46 PO LI RADANT R3000";"30622.04724409449";"38890"
"47035702";"MULCHGEHÄUSE 46 PO LI RADANT R3000";"24000";"30480"
"47054702";"MULCHGEHÄUSE 46 PO LI RADANT R3000";"20850.3937007874";"26480"
"45413102";"MULCHGEHÄUSE 46 PO LI SCHI R3000";"28338.58267716536";"35990"
"47035602";"MULCHGEHÄUSE 46 PO LI SCHI R3000";"20110.23622047244";"25540"
"47054602";"MULCHGEHÄUSE 46 PO LI SCHI R3000";"20574.8031496063";"26130"
"47054502";"MULCHGEHÄUSE 46 PREMIUM RA R3000";"24000";"30480"
"47473947";"MULCHGEHÄUSE 46 PREMIUM RA R6001";"32748.03149606299";"41590"
"47054547";"MULCHGEHÄUSE 46 PREMIUM RA R6001";"24000";"30480"
"47035540";"MULCHGEHÄUSE 46 PREMIUM RA R9006";"18338.58267716536";"23290"
"47054540";"MULCHGEHÄUSE 46 PREMIUM RA R9006";"24000";"30480"
"47473940";"MULCHGEHÄUSE 46 PREMIUM RA R9006";"49047.24409448819";"62290"
"415882";"MULCHKEIL";"17000";"21590"
"417301";"MULCHKEIL";"15425.1968503937";"19590"
"419189";"MULCHKEIL";"9362.204724409448";"11890"
"419984";"MULCHKEIL";"1566.929133858268";"1990"
"476308";"MULCHKEIL 125 VERNIETET TRAKTOR";"12748.03149606299";"16190"
"B15260";"MULCHKEIL 41 EVOLUTION";"9362.204724409448";"11890"
"B15261";"MULCHKEIL 42 EVO";"12748.03149606299";"16190"
"46037401";"MULCHKEIL 46 R9005";"2503.937007874016";"3180"
"46179801";"MULCHKEIL 95CM R9005";"9440.944881889764";"11990"
"419190";"MULCHKEIL ACHSE";"1251.968503937008";"1590"
"118705";"MULCHKEIL FÜR 47 RM";"10244.09448818898";"13010"
"46162701";"MULCHKEIL GESCHW R9005";"18732.28346456693";"23790"
"47027901";"MULCHKEIL RSM 53";"5818.897637795276";"7390"
"419191";"MULCHKEILFEDER";"1724.409448818898";"2190"
"419193";"MULCHKEILSTANGE";"3929.133858267716";"4990"
"SL77118770";"MULCHKIT 102 564";"74377.95275590551";"94460"
"411714";"MULCHKIT COMFORT KPL";"28023.62204724409";"35590"
"SL77548587";"MULCHMESSER";"13393.70078740157";"17010"
"SL5043963";"MULCHMESSER 40CM 582/585H/583/589";"21409.44881889764";"27190"
"463719";"MULCHMESSER 42";"5976.377952755905";"7590"
"474490";"MULCHMESSER 46";"8496.062992125984";"10790"
"SL5043962";"MULCHMESSER 46CM 546/546H/546R";"26448.81889763779";"33590"
"SL5043961";"MULCHMESSER 48CM 550/550H/550R";"35188.97637795276";"44690"
"465561";"MULCHMESSER 52 SIGMA";"13062.99212598425";"16590"
"SL0228200300";"MULCHMESSER 536";"17078.74015748032";"21690"
"SL0231300080";"MULCHMESSER 536";"17795.27559055118";"22600"
"SL820043470";"MULCHMESSER 570/575";"12661.41732283465";"16080"
"SL820043480";"MULCHMESSER 570/575";"10385.82677165354";"13190"
"545263";"MULCHMESSER BIO 42";"9566.929133858268";"12150"
"545261";"MULCHMESSER BIO 48";"4748.031496062992";"6030"
"SL548587";"MULCHMESSER F.5900426";"12952.75590551181";"16450"
"SL77465561";"MULCHMESSER F.5900427 551RX";"22409.44881889764";"28460"
"SL841095030";"MULCHMESSER F72 555";"29433.07086614173";"37380"
"SL810043463";"MULCHMESSER F92 LINKS 560";"9440.944881889764";"11990"
"SL820043520";"MULCHMESSER F92 RECHTS 560";"11803.14960629921";"14990"
"521052";"MULCHMESSER LINKS";"4842.51968503937";"6150"
"419252";"MULCHMESSER LINKS";"9362.204724409448";"11890"
"415854";"MULCHMESSER RECHTS";"17944.88188976378";"22790"
"419255";"MULCHMESSER RECHTS";"9362.204724409448";"11890"
"SL5900716";"MULCHSTOPFEN 122CM";"46716.53543307087";"59330"
"SL46162701";"MULCHSTOPFEN 564";"30992.12598425197";"39360"
"SL251400910";"MULCHSTOPFEN 571H";"9086.614173228347";"11540"
"304824";"MULDE 100 L           NLFB";"13251.96850393701";"16830"
"506335";"MULDE 100 L VERZ";"14566.92913385827";"18500"
"304811";"MULDE 80 L            NLFB";"12062.99212598425";"15320"
"B13290";"MULTI-FUNKTIONS-BOX 51 RAL6001";"15637.79527559055";"19860"
"B12967";"MULTI-FUNKTIONS-BOX RAL6001";"10543.30708661417";"13390"
"2300763";"MULTIFUNKTIONSTUCH - SOLO BY AL-KO";"2291.338582677166";"2910"
"414927";"MUSTER ET-LAGER FREMD";"14952.75590551181";"18990"
"401866";"MUTTER";"503.9370078740158";"640"
"409626";"MUTTER";"700.7874015748031";"890"
"411185";"MUTTER";"503.9370078740158";"640"
"411393";"MUTTER";"307.0866141732283";"390"
"411893";"MUTTER";"228.3464566929134";"290"
"411913";"MUTTER";"464.5669291338583";"590"
"412280";"MUTTER";"464.5669291338583";"590"
"412370";"MUTTER";"228.3464566929134";"290"
"412432";"MUTTER";"228.3464566929134";"290"
"412436";"MUTTER";"228.3464566929134";"290"
"412442";"MUTTER";"307.0866141732283";"390"
"413078";"MUTTER";"811.0236220472441";"1030"
"414864";"MUTTER";"228.3464566929134";"290"
"415017";"MUTTER";"464.5669291338583";"590"
"462091";"MUTTER";"700.7874015748031";"890"
"462901";"MUTTER";"622.0472440944882";"790"
"479484";"MUTTER";"464.5669291338583";"590"
"P109814549000";"MUTTER";"464.5669291338583";"590"
"P138120369";"MUTTER";"2590.551181102362";"3290"
"P138124925";"MUTTER";"2669.291338582677";"3390"
"P138272123";"MUTTER";"960.6299212598425";"1220"
"SL091330";"MUTTER";"1251.968503937008";"1590"
"SL122958000";"MUTTER";"763.779527559055";"970"
"SL123604250";"MUTTER";"1409.448818897638";"1790"
"415321";"MUTTER";"622.0472440944882";"790"
"415322";"Mutter";"464.5669291338583";"590"
"415323";"Mutter";"464.5669291338583";"590"
"415325";"MUTTER";"937.007874015748";"1190"
"415326";"MUTTER";"3299.212598425197";"4190"
"415699";"Mutter";"1330.708661417323";"1690"
"415700";"Mutter";"1330.708661417323";"1690"
"415703";"Mutter";"1251.968503937008";"1590"
